"Date";"Open";"High";"Low";"Close";"Change, %"
"2018-03-09";"18.6637";"18.6814";"18.507";"18.608";"-0.28"
"2018-03-12";"18.6136";"18.685";"18.5568";"18.5877";"-0.11"
"2018-03-13";"18.5828";"18.6517";"18.498";"18.6062";"+0.10"
"2018-03-14";"18.6105";"18.6305";"18.5185";"18.5845";"-0.12"
"2018-03-15";"18.5905";"18.7599";"18.5699";"18.6999";"+0.62"
"2018-03-16";"18.6992";"18.773";"18.6743";"18.6898";"-0.05"
"2018-03-19";"18.6968";"18.8499";"18.6857";"18.7069";"+0.09"
"2018-03-20";"18.702";"18.8107";"18.6937";"18.7673";"+0.32"
"2018-03-21";"18.769";"18.7718";"18.4015";"18.4365";"-1.76"
"2018-03-22";"18.439";"18.6717";"18.4205";"18.6344";"+1.07"
"2018-03-23";"18.6352";"18.6922";"18.487";"18.5187";"-0.62"
"2018-03-26";"18.5205";"18.5407";"18.2617";"18.3371";"-0.98"
"2018-03-27";"18.347";"18.4402";"18.307";"18.381";"+0.24"
"2018-03-28";"18.373";"18.4464";"18.199";"18.304";"-0.42"
"2018-03-29";"18.304";"18.3367";"18.166";"18.187";"-0.64"
"2018-03-30";"18.193";"18.2";"18.157";"18.16";"-0.15"
"2018-04-02";"18.1847";"18.3645";"18.1688";"18.2475";"+0.48"
"2018-04-03";"18.243";"18.2565";"18.1525";"18.2181";"-0.16"
"2018-04-04";"18.2195";"18.3437";"18.0617";"18.1";"-0.65"
"2018-04-05";"18.1";"18.2318";"18.0484";"18.2057";"+0.58"
"2018-04-06";"18.2152";"18.359";"18.188";"18.2892";"+0.46"
"2018-04-09";"18.2775";"18.3955";"18.206";"18.3514";"+0.34"
"2018-04-10";"18.3545";"18.364";"18.2415";"18.2665";"-0.46"
"2018-04-11";"18.2633";"18.3357";"18.1685";"18.2294";"-0.20"
"2018-04-12";"18.2235";"18.269";"18.0895";"18.189";"-0.22"
"2018-04-13";"18.1945";"18.208";"18.044";"18.0452";"-0.79"
"2018-04-16";"18.0481";"18.1028";"17.994";"18.012";"-0.18"
"2018-04-17";"18.007";"18.075";"17.9385";"18.048";"+0.20"
"2018-04-18";"18.052";"18.1213";"17.9705";"18.09";"+0.23"
"2018-04-19";"18.0895";"18.4905";"18.0551";"18.4435";"+1.95"
"2018-04-20";"18.4553";"18.6955";"18.4357";"18.528";"+0.46"
"2018-04-23";"18.5255";"18.9565";"18.52";"18.944";"+2.25"
"2018-04-24";"18.9415";"18.9615";"18.7575";"18.8195";"-0.66"
"2018-04-25";"18.8205";"19.1446";"18.79";"18.8475";"+0.15"
"2018-04-26";"18.8492";"18.9344";"18.7445";"18.815";"-0.17"
"2018-04-27";"18.8195";"18.8732";"18.6035";"18.618";"-1.05"
"2018-04-30";"18.6086";"18.8158";"18.6086";"18.7135";"+0.51"
"2018-05-01";"18.7155";"19.0006";"18.6915";"18.9505";"+1.27"
"2018-05-02";"18.9528";"19.213";"18.857";"19.089";"+0.73"
"2018-05-03";"19.0875";"19.2125";"18.9495";"19.0625";"-0.14"
"2018-05-04";"19.0818";"19.3023";"19.0423";"19.2683";"+1.08"
"2018-05-07";"19.2575";"19.545";"19.2167";"19.466";"+1.03"
"2018-05-08";"19.4672";"19.6555";"19.4085";"19.5695";"+0.53"
"2018-05-09";"19.5795";"19.7165";"19.4995";"19.5715";"+0.01"
"2018-05-10";"19.568";"19.6002";"19.2005";"19.2255";"-1.77"
"2018-05-11";"19.2265";"19.4535";"19.1525";"19.425";"+1.04"
"2018-05-14";"19.4198";"19.63";"19.295";"19.6241";"+1.02"
"2018-05-15";"19.6248";"19.9337";"19.5744";"19.695";"+0.36"
"2018-05-16";"19.6947";"19.8052";"19.5458";"19.5723";"-0.62"
"2018-05-17";"19.573";"19.7547";"19.503";"19.7368";"+0.84"
"2018-05-18";"19.734";"19.9912";"19.657";"19.954";"+1.10"
"2018-05-21";"19.9147";"20.0376";"19.807";"19.819";"-0.68"
"2018-05-22";"19.8218";"19.848";"19.7018";"19.7735";"-0.23"
"2018-05-23";"19.7725";"19.9925";"19.5132";"19.6325";"-0.71"
"2018-05-24";"19.6375";"19.7927";"19.526";"19.573";"-0.30"
"2018-05-25";"19.5804";"19.6804";"19.4813";"19.5477";"-0.13"
"2018-05-28";"19.5537";"19.6405";"19.4543";"19.5955";"+0.24"
"2018-05-29";"19.593";"19.8854";"19.572";"19.836";"+1.23"
"2018-05-30";"19.836";"19.8585";"19.641";"19.727";"-0.55"
"2018-05-31";"19.73";"20.0555";"19.7175";"19.9135";"+0.95"
"2018-06-01";"19.91";"20.0029";"19.8008";"19.9427";"+0.15"
"2018-06-04";"19.9288";"20.0976";"19.8583";"20.077";"+0.67"
"2018-06-05";"20.0815";"20.4809";"20.0623";"20.4605";"+1.91"
"2018-06-06";"20.4605";"20.4911";"20.221";"20.3012";"-0.78"
"2018-06-07";"20.3012";"20.6553";"20.285";"20.4785";"+0.87"
"2018-06-08";"20.4755";"20.6597";"20.2467";"20.2895";"-0.92"
"2018-06-11";"20.3225";"20.604";"20.2728";"20.593";"+1.50"
"2018-06-12";"20.5935";"20.7265";"20.5125";"20.7161";"+0.60"
"2018-06-13";"20.7146";"20.8253";"20.5705";"20.6425";"-0.36"
"2018-06-14";"20.6447";"20.8976";"20.5045";"20.8905";"+1.20"
"2018-06-15";"20.8905";"20.965";"20.612";"20.6295";"-1.25"
"2018-06-18";"20.626";"20.7892";"20.5017";"20.509";"-0.58"
"2018-06-19";"20.5065";"20.7085";"20.4795";"20.5255";"+0.08"
"2018-06-20";"20.532";"20.586";"20.332";"20.36";"-0.81"
"2018-06-21";"20.355";"20.5338";"20.2015";"20.326";"-0.17"
"2018-06-22";"20.3388";"20.3515";"20.0096";"20.015";"-1.53"
"2018-06-25";"20.0096";"20.153";"19.8855";"19.8947";"-0.60"
"2018-06-26";"19.8948";"20.0024";"19.7822";"19.9533";"+0.29"
"2018-06-27";"19.949";"20.2412";"19.888";"20.1794";"+1.13"
"2018-06-28";"20.1784";"20.2112";"19.6935";"19.718";"-2.29"
"2018-06-29";"19.7215";"19.9832";"19.5665";"19.9175";"+1.01"
"2018-07-02";"19.8025";"20.204";"19.629";"19.953";"+0.18"
"2018-07-03";"19.9555";"20.0515";"19.4435";"19.4565";"-2.49"
"2018-07-04";"19.456";"19.5648";"19.3715";"19.4495";"-0.04"
"2018-07-05";"19.447";"19.4687";"19.1778";"19.215";"-1.21"
"2018-07-06";"19.2222";"19.2903";"19.0033";"19.0278";"-0.97"
"2018-07-09";"19.009";"19.2422";"18.9616";"19.22";"+1.01"
"2018-07-10";"19.2172";"19.287";"18.8798";"18.9271";"-1.52"
"2018-07-11";"18.9313";"19.095";"18.901";"19.083";"+0.82"
"2018-07-12";"19.0815";"19.1055";"18.7545";"18.9795";"-0.54"
"2018-07-13";"18.9845";"19.106";"18.856";"18.891";"-0.47"
"2018-07-16";"18.898";"18.9228";"18.7831";"18.82";"-0.38"
"2018-07-17";"18.819";"18.9578";"18.809";"18.8893";"+0.37"
"2018-07-18";"18.8893";"19.045";"18.806";"18.8965";"+0.04"
"2018-07-19";"18.8945";"19.1725";"18.8595";"19.0535";"+0.83"
"2018-07-20";"19.0535";"19.155";"18.906";"19.024";"-0.15"
"2018-07-23";"19.02";"19.171";"18.8565";"18.882";"-0.75"
"2018-07-24";"18.8885";"18.9662";"18.8007";"18.8805";"-0.01"
"2018-07-25";"18.878";"18.9042";"18.666";"18.6676";"-1.13"
"2018-07-26";"18.6713";"18.7492";"18.5813";"18.6259";"-0.22"
"2018-07-27";"18.631";"18.6773";"18.5325";"18.6283";"+0.01"
"2018-07-30";"18.63";"18.657";"18.4935";"18.5395";"-0.48"
"2018-07-31";"18.543";"18.6763";"18.512";"18.648";"+0.59"
"2018-08-01";"18.65";"18.7164";"18.56";"18.588";"-0.32"
"2018-08-02";"18.5905";"18.7661";"18.579";"18.6505";"+0.34"
"2018-08-03";"18.648";"18.7137";"18.538";"18.554";"-0.52"
"2018-08-06";"18.5577";"18.6282";"18.465";"18.519";"-0.19"
"2018-08-07";"18.5162";"18.5542";"18.4013";"18.4571";"-0.33"
"2018-08-08";"18.4572";"18.575";"18.411";"18.4711";"+0.08"
"2018-08-09";"18.4773";"18.7172";"18.4453";"18.6928";"+1.20"
"2018-08-10";"18.6985";"19.08";"18.684";"18.91";"+1.16"
"2018-08-13";"18.9138";"19.3829";"18.9138";"19.12";"+1.11"
"2018-08-14";"19.125";"19.1615";"18.8517";"18.8826";"-1.24"
"2018-08-15";"18.8819";"19.3027";"18.8507";"19.1373";"+1.35"
"2018-08-16";"19.1257";"19.2045";"18.9245";"18.982";"-0.81"
"2018-08-17";"18.9785";"19.1597";"18.8355";"18.8935";"-0.47"
"2018-08-20";"18.8775";"19.095";"18.8547";"19.005";"+0.59"
"2018-08-21";"19.0042";"19.021";"18.804";"18.9562";"-0.26"
"2018-08-22";"18.9532";"18.9847";"18.7165";"18.7287";"-1.20"
"2018-08-23";"18.7258";"19.0154";"18.7188";"19.009";"+1.50"
"2018-08-24";"19.0227";"19.0685";"18.7914";"18.9115";"-0.51"
"2018-08-27";"18.8942";"18.8954";"18.606";"18.7655";"-0.77"
"2018-08-28";"18.7703";"19.1262";"18.7123";"19.0822";"+1.69"
"2018-08-29";"19.0825";"19.1981";"18.9435";"18.9554";"-0.66"
"2018-08-30";"18.955";"19.205";"18.932";"19.1135";"+0.83"
"2018-08-31";"19.109";"19.288";"19.051";"19.085";"-0.15"
"2018-09-03";"19.073";"19.2859";"19.073";"19.1927";"+0.56"
"2018-09-04";"19.1927";"19.4844";"19.1827";"19.4035";"+1.10"
"2018-09-05";"19.4043";"19.6909";"19.3158";"19.3427";"-0.31"
"2018-09-06";"19.3413";"19.4485";"19.151";"19.183";"-0.83"
"2018-09-07";"19.1852";"19.36";"19.125";"19.324";"+0.74"
"2018-09-10";"19.3257";"19.3672";"19.2417";"19.2715";"-0.27"
"2018-09-11";"19.2715";"19.383";"19.1497";"19.187";"-0.44"
"2018-09-12";"19.1867";"19.2299";"19.0138";"19.0177";"-0.88"
"2018-09-13";"19.0178";"19.0612";"18.789";"18.8335";"-0.97"
"2018-09-14";"18.8364";"18.927";"18.77";"18.8882";"+0.29"
"2018-09-17";"18.8807";"18.9178";"18.8015";"18.838";"-0.27"
"2018-09-18";"18.8335";"18.9223";"18.7262";"18.8068";"-0.17"
"2018-09-19";"18.8083";"18.8247";"18.679";"18.776";"-0.16"
"2018-09-20";"18.783";"18.8982";"18.71";"18.828";"+0.28"
"2018-09-21";"18.8302";"18.9424";"18.7835";"18.8315";"+0.02"
"2018-09-24";"18.8167";"18.9714";"18.8025";"18.9685";"+0.73"
"2018-09-25";"18.9685";"19.0423";"18.9236";"18.992";"+0.12"
"2018-09-26";"19.0005";"19.066";"18.8065";"18.843";"-0.78"
"2018-09-27";"18.8295";"18.955";"18.7465";"18.7843";"-0.31"
"2018-09-28";"18.7894";"18.8832";"18.6744";"18.7184";"-0.35"
"2018-10-01";"18.7184";"18.7437";"18.4989";"18.7076";"-0.06"
"2018-10-02";"18.718";"18.8724";"18.7024";"18.794";"+0.46"
"2018-10-03";"18.7938";"19.0502";"18.7128";"19.044";"+1.33"
"2018-10-04";"19.042";"19.2027";"18.9562";"19.097";"+0.28"
"2018-10-05";"19.1";"19.1332";"18.8";"18.818";"-1.46"
"2018-10-08";"18.8267";"18.9606";"18.7516";"18.938";"+0.64"
"2018-10-09";"18.9425";"19.0781";"18.9142";"19.038";"+0.53"
"2018-10-10";"19.04";"19.1786";"18.9718";"19.1556";"+0.62"
"2018-10-11";"19.158";"19.1896";"18.9401";"18.979";"-0.92"
"2018-10-12";"18.9793";"18.99";"18.839";"18.8515";"-0.67"
"2018-10-15";"18.865";"18.8996";"18.7701";"18.833";"-0.10"
"2018-10-16";"18.8425";"18.9076";"18.7293";"18.7515";"-0.43"
"2018-10-17";"18.752";"18.8925";"18.7455";"18.87";"+0.63"
"2018-10-18";"18.8783";"19.1903";"18.8484";"19.149";"+1.48"
"2018-10-19";"19.1545";"19.345";"19.0793";"19.257";"+0.56"
"2018-10-22";"19.2735";"19.4118";"19.2216";"19.408";"+0.78"
"2018-10-23";"19.4085";"19.4711";"19.2572";"19.297";"-0.57"
"2018-10-24";"19.2975";"19.6355";"19.2554";"19.6001";"+1.57"
"2018-10-25";"19.609";"19.6211";"19.3915";"19.489";"-0.57"
"2018-10-26";"19.4905";"19.6188";"19.3282";"19.354";"-0.69"
"2018-10-29";"19.3615";"20.116";"19.3403";"20.055";"+3.62"
"2018-10-30";"20.0625";"20.1476";"19.9007";"20.0419";"-0.07"
"2018-10-31";"20.049";"20.475";"20.0133";"20.3295";"+1.43"
"2018-11-01";"20.3398";"20.3475";"20.0325";"20.148";"-0.89"
"2018-11-02";"20.1565";"20.2269";"19.8953";"20.024";"-0.62"
"2018-11-05";"20.0335";"20.1433";"19.8657";"19.8825";"-0.71"
"2018-11-06";"19.888";"19.9708";"19.716";"19.724";"-0.80"
"2018-11-07";"19.7255";"19.906";"19.5739";"19.864";"+0.71"
"2018-11-08";"19.8715";"20.2254";"19.8155";"20.1958";"+1.67"
"2018-11-09";"20.1965";"20.4155";"20.0518";"20.1384";"-0.28"
"2018-11-12";"20.1404";"20.379";"20.086";"20.361";"+1.11"
"2018-11-13";"20.363";"20.585";"20.2656";"20.486";"+0.61"
"2018-11-14";"20.4955";"20.545";"20.3083";"20.405";"-0.40"
"2018-11-15";"20.41";"20.4484";"20.1921";"20.224";"-0.89"
"2018-11-16";"20.232";"20.3861";"20.0683";"20.141";"-0.41"
"2018-11-19";"20.1737";"20.4255";"20.1103";"20.371";"+1.14"
"2018-11-20";"20.372";"20.5402";"20.288";"20.349";"-0.11"
"2018-11-21";"20.359";"20.41";"20.1645";"20.241";"-0.53"
"2018-11-22";"20.246";"20.354";"20.1953";"20.3075";"+0.33"
"2018-11-23";"20.313";"20.4465";"20.2895";"20.4";"+0.46"
"2018-11-26";"20.41";"20.6375";"20.3386";"20.616";"+1.06"
"2018-11-27";"20.6172";"20.6371";"20.4023";"20.47";"-0.71"
"2018-11-28";"20.4783";"20.5215";"20.1998";"20.2913";"-0.87"
"2018-11-29";"20.2965";"20.3498";"20.1537";"20.23";"-0.30"
"2018-11-30";"20.24";"20.4566";"20.2201";"20.396";"+0.82"
"2018-12-03";"20.4053";"20.4095";"20.0067";"20.353";"-0.21"
"2018-12-04";"20.3625";"20.554";"20.2319";"20.507";"+0.76"
"2018-12-05";"20.5135";"20.6204";"20.4128";"20.495";"-0.06"
"2018-12-06";"20.502";"20.6623";"20.3081";"20.347";"-0.72"
"2018-12-07";"20.352";"20.425";"20.1677";"20.2575";"-0.44"
"2018-12-10";"20.265";"20.4014";"20.1989";"20.3";"+0.21"
"2018-12-11";"20.31";"20.3513";"20.1548";"20.2";"-0.49"
"2018-12-12";"20.206";"20.2257";"19.9851";"20.072";"-0.63"
"2018-12-13";"20.0795";"20.3386";"20.0609";"20.315";"+1.21"
"2018-12-14";"20.3155";"20.5355";"20.1941";"20.233";"-0.40"
"2018-12-17";"20.2377";"20.2439";"20.06";"20.07";"-0.81"
"2018-12-18";"20.0775";"20.195";"20.0322";"20.072";"+0.01"
"2018-12-19";"20.08";"20.1728";"19.9505";"20.108";"+0.18"
"2018-12-20";"20.116";"20.1485";"19.8062";"19.875";"-1.16"
"2018-12-21";"19.8961";"20.035";"19.841";"19.94";"+0.33"
"2018-12-24";"19.9434";"19.9705";"19.815";"19.8675";"-0.36"
"2018-12-25";"19.875";"19.9286";"19.8717";"19.9117";"+0.22"
"2018-12-26";"19.9192";"19.9737";"19.8382";"19.9";"-0.06"
"2018-12-27";"19.9067";"19.9543";"19.621";"19.668";"-1.17"
"2018-12-28";"19.6758";"19.7509";"19.6048";"19.651";"-0.09"
"2018-12-31";"19.659";"19.72";"19.6175";"19.6403";"-0.05"
"2019-01-01";"19.6513";"19.6538";"19.6425";"19.643";"+0.01"
"2019-01-02";"19.6513";"19.7241";"19.5301";"19.5625";"-0.41"
"2019-01-03";"19.5707";"19.6782";"19.5495";"19.622";"+0.30"
"2019-01-04";"19.6295";"19.6754";"19.3701";"19.42";"-1.03"
"2019-01-07";"19.4191";"19.4795";"19.2902";"19.3544";"-0.34"
"2019-01-08";"19.3625";"19.4396";"19.2817";"19.358";"+0.02"
"2019-01-09";"19.3556";"19.3815";"19.1998";"19.224";"-0.69"
"2019-01-10";"19.2245";"19.2727";"19.1208";"19.1231";"-0.52"
"2019-01-11";"19.1285";"19.195";"19.057";"19.131";"+0.04"
"2019-01-14";"19.1411";"19.2087";"18.9576";"18.975";"-0.82"
"2019-01-15";"18.9812";"19.095";"18.9487";"18.9885";"+0.07"
"2019-01-16";"18.9965";"19.0553";"18.8845";"18.887";"-0.53"
"2019-01-17";"18.8923";"19.125";"18.8754";"19.0106";"+0.65"
"2019-01-18";"19.0181";"19.155";"18.9701";"19.0775";"+0.35"
"2019-01-21";"19.077";"19.215";"19.0662";"19.159";"+0.43"
"2019-01-22";"19.1667";"19.2452";"19.1007";"19.1682";"+0.05"
"2019-01-23";"19.1685";"19.174";"19.0228";"19.0224";"-0.76"
"2019-01-24";"19.0291";"19.0921";"18.9515";"19.018";"-0.02"
"2019-01-25";"19.0172";"19.0352";"18.8796";"18.9797";"-0.20"
"2019-01-28";"18.9883";"19.087";"18.9676";"19.038";"+0.31"
"2019-01-29";"19.0427";"19.0688";"18.9617";"18.986";"-0.27"
"2019-01-30";"18.9949";"19.2155";"18.9811";"19.123";"+0.72"
"2019-01-31";"19.133";"19.1671";"18.972";"19.1058";"-0.09"
"2019-02-01";"19.1065";"19.1896";"19.0591";"19.094";"-0.06"
"2019-02-04";"19.0975";"19.1829";"19.0154";"19.1044";"+0.05"
"2019-02-05";"19.1109";"19.1311";"19.0187";"19.0288";"-0.40"
"2019-02-06";"19.036";"19.1734";"19.0336";"19.102";"+0.38"
"2019-02-07";"19.1075";"19.1896";"19.0384";"19.09";"-0.06"
"2019-02-08";"19.0797";"19.1381";"19.0231";"19.0703";"-0.10"
"2019-02-11";"19.0614";"19.335";"19.0609";"19.2987";"+1.20"
"2019-02-12";"19.3065";"19.3238";"19.206";"19.2506";"-0.25"
"2019-02-13";"19.2555";"19.455";"19.2134";"19.427";"+0.92"
"2019-02-14";"19.4355";"19.4761";"19.2474";"19.256";"-0.88"
"2019-02-15";"19.2578";"19.425";"19.2114";"19.2352";"-0.11"
"2019-02-18";"19.2567";"19.2873";"19.1995";"19.2385";"+0.02"
"2019-02-19";"19.2455";"19.3015";"19.1213";"19.139";"-0.52"
"2019-02-20";"19.144";"19.2371";"19.1311";"19.214";"+0.39"
"2019-02-21";"19.219";"19.335";"19.1693";"19.285";"+0.37"
"2019-02-22";"19.2895";"19.3074";"19.0979";"19.1365";"-0.77"
"2019-02-25";"19.15";"19.25";"19.0235";"19.126";"-0.05"
"2019-02-26";"19.1335";"19.225";"19.1032";"19.166";"+0.21"
"2019-02-27";"19.1755";"19.2662";"19.1446";"19.1622";"-0.02"
"2019-02-28";"19.172";"19.325";"19.1535";"19.2775";"+0.60"
"2019-03-01";"19.2825";"19.3405";"19.2446";"19.2574";"-0.10"
"2019-03-04";"19.2756";"19.3862";"19.2711";"19.29";"+0.17"
"2019-03-05";"19.2965";"19.3267";"19.2109";"19.247";"-0.22"
"2019-03-06";"19.2475";"19.4056";"19.2419";"19.36";"+0.59"
"2019-03-07";"19.3625";"19.6262";"19.3312";"19.5501";"+0.98"
"2019-03-08";"19.5505";"19.616";"19.4606";"19.4933";"-0.29"
"2019-03-11";"19.4982";"19.5239";"19.377";"19.3945";"-0.51"
"2019-03-12";"19.4008";"19.424";"19.2391";"19.3492";"-0.23"
"2019-03-13";"19.349";"19.375";"19.2579";"19.2783";"-0.37"
"2019-03-14";"19.2833";"19.3801";"19.276";"19.318";"+0.21"
"2019-03-15";"19.3185";"19.3228";"19.181";"19.1996";"-0.61"
"2019-03-18";"19.2025";"19.2314";"19.0392";"19.05";"-0.78"
"2019-03-19";"19.0562";"19.0814";"18.983";"19.0136";"-0.19"
"2019-03-20";"19.0143";"19.0351";"18.7464";"18.8282";"-0.98"
"2019-03-21";"18.8287";"18.935";"18.7742";"18.8616";"+0.18"
"2019-03-22";"18.8577";"19.185";"18.8377";"19.0855";"+1.19"
"2019-03-25";"19.099";"19.1574";"18.986";"19.0125";"-0.38"
"2019-03-26";"19.0185";"19.135";"18.9935";"19.103";"+0.48"
"2019-03-27";"19.106";"19.385";"19.0994";"19.355";"+1.32"
"2019-03-28";"19.3625";"19.4468";"19.2997";"19.335";"-0.10"
"2019-03-29";"19.3385";"19.485";"19.2664";"19.4215";"+0.45"
"2019-04-01";"19.373";"19.3869";"19.1345";"19.138";"-1.46"
"2019-04-02";"19.1455";"19.2652";"19.072";"19.2275";"+0.47"
"2019-04-03";"19.228";"19.255";"19.1067";"19.21";"-0.09"
"2019-04-04";"19.2184";"19.2864";"19.1319";"19.1469";"-0.33"
"2019-04-05";"19.1462";"19.1688";"19.047";"19.0733";"-0.38"
"2019-04-08";"19.074";"19.1346";"18.9095";"18.96";"-0.59"
"2019-04-09";"18.9675";"18.9897";"18.8913";"18.9307";"-0.15"
"2019-04-10";"18.9312";"18.9483";"18.8075";"18.81";"-0.64"
"2019-04-11";"18.8175";"18.9245";"18.8078";"18.826";"+0.09"
"2019-04-12";"18.8335";"18.8714";"18.746";"18.7508";"-0.40"
"2019-04-15";"18.7632";"18.905";"18.7481";"18.8505";"+0.53"
"2019-04-16";"18.8548";"19.005";"18.8471";"18.871";"+0.11"
"2019-04-17";"18.8705";"18.8932";"18.7963";"18.8273";"-0.23"
"2019-04-18";"18.8225";"18.9118";"18.7495";"18.7975";"-0.16"
"2019-04-19";"18.8035";"18.8346";"18.7477";"18.7596";"-0.20"
"2019-04-22";"18.7748";"18.8655";"18.7533";"18.8253";"+0.35"
"2019-04-23";"18.8265";"18.995";"18.8195";"18.9042";"+0.42"
"2019-04-24";"18.9043";"19.0958";"18.901";"19.0678";"+0.87"
"2019-04-25";"19.0696";"19.1996";"19.0103";"19.015";"-0.28"
"2019-04-26";"19.0225";"19.1098";"18.8962";"18.9318";"-0.44"
"2019-04-29";"18.9361";"19.045";"18.8983";"19.0135";"+0.43"
"2019-04-30";"19.0138";"19.085";"18.9207";"18.9402";"-0.39"
"2019-05-01";"18.9477";"19.0016";"18.7886";"18.9938";"+0.28"
"2019-05-02";"18.9962";"19.1455";"18.9358";"19.1145";"+0.64"
"2019-05-03";"19.122";"19.1784";"18.913";"18.9155";"-1.04"
"2019-05-06";"19.001";"19.1119";"18.934";"18.9805";"+0.34"
"2019-05-07";"18.9902";"19.095";"18.943";"19.032";"+0.27"
"2019-05-08";"19.0325";"19.135";"19.0065";"19.081";"+0.26"
"2019-05-09";"19.086";"19.325";"19.0675";"19.2264";"+0.76"
"2019-05-10";"19.234";"19.2854";"19.0429";"19.0954";"-0.68"
"2019-05-13";"19.0975";"19.2555";"19.0975";"19.224";"+0.67"
"2019-05-14";"19.2245";"19.2367";"19.1027";"19.1505";"-0.38"
"2019-05-15";"19.151";"19.262";"19.0093";"19.0472";"-0.54"
"2019-05-16";"19.0522";"19.1373";"18.9758";"19.1209";"+0.39"
"2019-05-17";"19.1283";"19.2272";"19.0914";"19.1631";"+0.22"
"2019-05-20";"19.1725";"19.1725";"19.0588";"19.06";"-0.54"
"2019-05-21";"19.0685";"19.1259";"18.9991";"19.0047";"-0.29"
"2019-05-22";"19.0104";"19.0407";"18.9319";"18.9868";"-0.09"
"2019-05-23";"18.9873";"19.106";"18.978";"19.037";"+0.26"
"2019-05-24";"19.0427";"19.0989";"18.9968";"19.0416";"+0.02"
"2019-05-27";"19.0415";"19.0759";"19.0161";"19.0531";"+0.06"
"2019-05-28";"19.0618";"19.215";"19.0382";"19.1924";"+0.73"
"2019-05-29";"19.1931";"19.2952";"19.1275";"19.1273";"-0.34"
"2019-05-30";"19.1329";"19.1704";"19.0384";"19.135";"+0.04"
"2019-05-31";"19.1425";"19.8333";"19.1409";"19.612";"+2.49"
"2019-06-03";"19.6027";"19.8818";"19.6027";"19.7705";"+0.81"
"2019-06-04";"19.7793";"19.8397";"19.5156";"19.5598";"-1.07"
"2019-06-05";"19.5648";"19.6756";"19.4664";"19.574";"+0.07"
"2019-06-06";"19.5843";"19.8428";"19.518";"19.6844";"+0.56"
"2019-06-07";"19.6855";"19.7918";"19.555";"19.6105";"-0.38"
"2019-06-10";"19.305";"19.3296";"19.1339";"19.2166";"-2.01"
"2019-06-11";"19.2171";"19.2425";"19.0851";"19.125";"-0.48"
"2019-06-12";"19.1318";"19.225";"19.0994";"19.166";"+0.21"
"2019-06-13";"19.173";"19.2162";"19.1313";"19.188";"+0.11"
"2019-06-14";"19.1965";"19.2319";"19.1089";"19.15";"-0.20"
"2019-06-17";"19.1525";"19.2175";"19.1245";"19.1771";"+0.14"
"2019-06-18";"19.1776";"19.1865";"19.0478";"19.1186";"-0.31"
"2019-06-19";"19.1235";"19.2101";"19.0141";"19.0175";"-0.53"
"2019-06-20";"19.018";"19.0422";"18.8909";"18.995";"-0.12"
"2019-06-21";"19.0047";"19.1667";"18.9713";"19.1191";"+0.65"
"2019-06-24";"19.095";"19.2227";"19.0751";"19.1925";"+0.38"
"2019-06-25";"19.2015";"19.2765";"19.1621";"19.2195";"+0.14"
"2019-06-26";"19.2304";"19.2651";"19.1187";"19.1268";"-0.48"
"2019-06-27";"19.1275";"19.195";"19.0889";"19.1779";"+0.27"
"2019-06-28";"19.1788";"19.245";"19.1456";"19.2162";"+0.20"
"2019-07-01";"19.1915";"19.2103";"19.0359";"19.1153";"-0.53"
"2019-07-02";"19.131";"19.1324";"19.0453";"19.0508";"-0.34"
"2019-07-03";"19.0508";"19.091";"19.0023";"19.0105";"-0.21"
"2019-07-04";"19.0175";"19.0271";"18.9653";"18.998";"-0.07"
"2019-07-05";"19.005";"19.0855";"18.9589";"19.008";"+0.05"
"2019-07-08";"19.025";"19.0301";"18.8613";"18.9138";"-0.50"
"2019-07-09";"18.9145";"19.3465";"18.8778";"19.1545";"+1.27"
"2019-07-10";"19.1597";"19.3153";"19.1288";"19.13";"-0.13"
"2019-07-11";"19.1392";"19.1752";"19.0639";"19.0696";"-0.32"
"2019-07-12";"19.0785";"19.1284";"18.9709";"18.9794";"-0.47"
"2019-07-15";"19.002";"19.0074";"18.9186";"18.9706";"-0.05"
"2019-07-16";"18.978";"19.125";"18.9506";"19.086";"+0.61"
"2019-07-17";"19.094";"19.1289";"18.992";"19.0624";"-0.12"
"2019-07-18";"19.0635";"19.1215";"18.9399";"18.9445";"-0.62"
"2019-07-19";"18.945";"19.055";"18.9263";"19.0229";"+0.41"
"2019-07-22";"19.035";"19.0898";"19.0021";"19.0511";"+0.15"
"2019-07-23";"19.0557";"19.196";"19.0454";"19.1724";"+0.64"
"2019-07-24";"19.1822";"19.1936";"19.052";"19.05";"-0.64"
"2019-07-25";"19.0595";"19.135";"18.9604";"19.015";"-0.18"
"2019-07-26";"19.02";"19.115";"18.9859";"19.035";"+0.11"
"2019-07-29";"19.045";"19.1306";"19.0096";"19.0536";"+0.10"
"2019-07-30";"19.0639";"19.095";"19.014";"19.063";"+0.05"
"2019-07-31";"19.0625";"19.1901";"18.9474";"19.1265";"+0.33"
"2019-08-01";"19.134";"19.2819";"19.1133";"19.2323";"+0.55"
"2019-08-02";"19.2358";"19.3755";"19.1947";"19.299";"+0.35"
"2019-08-05";"19.2987";"19.6777";"19.2981";"19.609";"+1.61"
"2019-08-06";"19.6139";"19.7423";"19.5301";"19.5739";"-0.18"
"2019-08-07";"19.5755";"19.745";"19.5284";"19.6215";"+0.24"
